0.041304933,,0.105100565,,0.037800237,,-0.012115465,,-0.14635513,,0.07612801,,-0.068020252,,0.038357926,,0.089825816,,-0.143102613,,0.102880353,,-0.125793407,,0.117683925,,1.50103E-06,,0.279321821,,-0.092807508,,0.055994476,,-0.03993162,,0.142017215,,0.033531033,,0.10246868,,0.272274754,,-0.034629872,,-0.05355349,,0.039353744,,0.059736595,,0.14979197,,0.075140839,,-0.117611983,,-0.08229498,,0.008625539,,0.035250832,,-0.260032778,,0.280162541,,0.057260026,,0.007863818,,0.131320496,,-0.103447278,,-0.02913351,,0.042632928,,-0.159910983,,0.199960024,,0.008755897,,0.138744184,,0.05973996,,0.010993241,,0.009747641,,0.312579877,,0.072567873,,0.035062613,,0.033232123,,-0.011755724,,-0.071652724,,-0.070541473,,0.142557268,,0.141260961,,0.05335725,,0.128556468,,0.079587769,,0.103476208,,0.007097673,,-0.069388161,,-0.072184693,,0.105489474,,0.115834013,,-0.070450894,,-0.026613783,,-0.042500234,,0.101575777,,-0.102828108,,0.000776966,,-0.03546932,,0.174810606,,-0.089781642,,0.054446806,,0.193686719,,0.105366498,,0.029264958,,-0.086761965,,-0.011453169,,0.032703815,,0.036789647,,0.000789044,,0.060000031,,-0.127663464,,0.024257711,,0.129194524,,-0.042903123,,0.028942393,,0.100562544,,-0.084018665,,0.005045081,,-0.018772649,,0.003205052,,0.056134492,,0.157416915,,0.096453355,,0.058133547,,-0.075169922,,0.013113381,,-0.020557275,,0.014730795,,0.09166291,,-0.007787805,,0.025664914,,0.031135485,,-0.012234828,,0.158100474,,0.121744133,,0.015156269,,0.000590867,,0.127466146,,0.058338546,,-0.059593563,,-0.056807187,,-0.076468636,,-0.037706999,,-0.004364164,,-0.047320701,,0.066960348,,0.038628369,,0.052801323,,-0.017451743,,0.138427809,,0.121661743,,0.076737335,,0.004901037,,0.026806674,,0.055768136,,0.228224517,,-0.017503217,,-0.025719159,,-0.135446164,,0.047535393,,0.094967652,,0.03915582,,-0.002162169,,0.200992716,,0.017316665,,0.153698366,,-0.045830382,,0.235827805,,0.05212742,,-0.029369357,,0.013148988,,0.014384714,,-0.068391871,,0.047906627,,0.126252651,,0.002729009,,0.073709934,,-0.134775668,,0.012098017,,0.231988356,,0.080112881,,-0.051645696,,0.104665422,,0.283694131,,0.045446762,,0.006764418,,-0.062995011,,0.058495957,,0.086864373,,0.065525807,,0.070943731,,0.171213607,,0.143380503,,-0.062966914,,0.113921742,,0.173340624,,-0.018377178,,-0.07764355,,0.149975848,,-0.071076201,,0.037960568,,-0.039038965,,0.178459786,,0.223251841,,0.041616369,,0.062634604,,-0.074319201,,0.065185478,,0.199444849,,-0.067702683,,0.232026071,,0.006020478,,0.039059847,,-0.008345669,,0.090267264,,0.109198678,,-0.018107319,,0.05789344,,0.033997601,,0.081156817,,-0.059777975,,-0.06041133,,-0.031221026,,-0.055356006,,-0.153956538,,0.081732509,,-0.157205776,,0.116778065,,0.009945148,,0.134737077,,-0.026677968,,0.05241733,,-0.1328792,,0.177747733,,0.086076821,,-0.108440972,,-0.019408205,,0.088058601,,-0.037528056,,0.226103414,,-0.050315997,,0.0522986,,0.214451621,,0.193914174,,0.304921905,,-0.014935312,,0.025512271,,0.05212423,,0.016409097,,0.214943372,,0.112935116,,0.016788272,,0.175245183,,-0.114080582,,-0.067998205,,0.088680329,,0.063429275,,0.042094312,,0.064152742,,0.178526756,,0.033395718,,0.160739098,,0.187046557,,0.108596707,,-0.032241516,,0.169008489,,-0.041758243,,0.036632324,,0.082868423,,0.007735318,,-0.005520148,,-0.048558633,,-0.038134002,,0.16219348,,0.057732172,,0.16017752,,-0.00448116,,-0.086458508,,0.031115791,,-0.043526936,,0.041691755,,0.054179153,,0.012604213,,-0.070200711,,0.205342019,,0.007776186,,-0.094827854,,0.185684299,,0.087858678,,-0.019299158,,-0.109594833,,-0.002552073,,-0.060690274,,-0.046796544,,-0.003659152,,-0.083114855,,0.21558783,,-0.007969499,,0.135521379,,0.126438809,,0.064230973,,0.196296561,,0.123594509,,-0.046684001,,0.030768661,,-0.005970289,,0.000202594,,-0.037055152,,0.207587426,,-0.017328606,,0.107889138,,0.246394205,,0.020009933,,-0.095238932,,0.039380401,,0.064296167,,0.193670529,,-0.171848981,,0.027483193,,0.058379041,,-0.057521714,,0.098503333,,0.102045516,,-0.182529889,,0.17294826,,0.302458725,,0.077170173,,-0.063432454,,-0.099640948,,0.06681264,,0.028561358,,-0.114348307,,0.040400138,,-0.104627905,,0.175090198,,-0.016650388,,0.223787723,,0.101557341,,-0.06460809,,0.151898595,,-0.06471274,,0.034896066,,0.112511092,,0.09099332,,-0.056170297,,-0.122268243,,-0.089731818,,0.200451498,,0.032048253,,0.122018151,,0.073057585,,0.070239869,,-0.061547374,,-0.05215731,,0.063957524,,0.046235271,,0.009720166,,0.089741624,,-0.014955727,,0.070345843,,-0.187788736,,0.006893493,,-0.050367025,,-0.040581089,,0.389069314,,-0.105574526,,0.049717337,,-0.046484727,,-0.03323836,,0.140213966,,0.182796977,,0.229480851,,0.043976891,,-0.045011223,,0.236384699,,0.115130871,,0.075375262,,-0.164532875,,0.027724926,,0.00644644,,-0.109344016,,-0.117297391,,0.084743662,,0.019183935,,-0.061197988,,0.252351525,,-0.081133354,,0.267262184,,-0.08405232,,0.039796623,,-0.022365467,,0.182148877,,0.06103088,,0.084755244,,0.125616649,,0.001782275,,0.002074759,,-0.043447405,,0.202776589,,-0.021960737,,0.012938625,,-0.142620611,,0.097581842,,0.138324045,,-0.067462277,,-0.012756958,,0.058335715,,0.012327258,,0.054303759,,-0.032796431,,0.112586912,,0.044986687,,0.092081986,,-0.131387885,,-0.100191562,,0.054634443,,0.14468719,,0.136510746,,-0.00644067,,0.084712847,,0.140454344,,0.039792275,,0.186358157,,0.142216076,,0.114212734,,-0.104693654,,0.176498974,,-0.014272874,,-0.111358765,,-0.02692866,,0.105783542,,0.074674799,,0.121316085,,-0.00450541,,0.037199459,,0.174980272,,-0.003502223,,0.078925623,,-0.150495515,,0.051653822,,0.086270324,,0.186056481,,0.078576185,,-0.01629258,,-0.107879654,,0.1432339,,-0.192548912,,0.033664355,,-0.038691372,,0.015843234,,-0.083702712,,0.072871118,,0.143932276,,-0.12916894,,0.062820715,,0.040267115,,0.074959586,,0.155218225,,0.042558456,,0.148406885,,0.135385263,,0.052305118,,0.072081947,,-0.046786891,,0.063298054,,0.068840151,,0.041765968,,0.073666332,,-0.000933658,,0.011677317,,-0.031324383,,0.076703453,,-0.00106455,,0.161527471,,0.08976735,,0.153271124,,0.030146716,,-0.108116431,,-0.046076111,,0.185884106,,0.062968559,,0.112749138,,-0.062480531,,0.044893796,,-0.024082487,,-0.061286499,,0.034545388,,-0.032711612,,-0.031522657,,0.128291369,,0.038793295,,0.051750004,,0.034827532,,-0.014081801,,0.154509107,,0.103450713,,0.033603498,,-0.092708619,,-0.093758883,,-0.110870445,,0.196198079,,0.105367595,,-0.023850992,,-0.096357333,,0.060381633,,0.086496839,,0.092543657,,0.058109724,,0.069122068,,0.053205506,,0.01753073,,0.043857338,,0.036218327,,0.015205753,,-0.089466954,,0.002913589,,-0.022301911,,0.017404483,,-0.02393268,,-0.019200505,,0.121931101,,0.071834603,,0.203492593,,-0.012641366,,0.002479301,,0.055090125,,0.018225123,,0.200487417,,0.099112242,,-0.2139013,,-0.073067748,,-0.026317818,,0.069523624,,-0.052710526,,0.081188744,,0.012444071,,0.024969234,,0.046143176,,0.117208763,,0.09411271,,0.074544229,,0.13782374,,0.046374019,,0.135523215,,-0.031469277,,0.061537071,,0.012921216,,-0.005904011,,0.126067379,,-0.046020387,,0.219571093,,0.215048169,,0.017314484,,-0.119878774,,-0.039154703,,0.005405579,,0.145460331,,0.097533169,,0.070549886,,0.086246302,,-0.03754961,,0.29884037,,0.005643176,,0.07944165,,-0.016021393,,0.026160443,,0.107248931,,0.03868367,,-0.05669228,,0.063376119,,-0.089532703,,0.121010514,,0.011015178,,0.087643422,,0.189597899,,-0.10709832,,-0.029025233,,0.035991666,,-0.080672234,,0.139200645,,-0.054403132,,-0.010985891,,0.033376243,,0.002037833,,0.174009334,,-0.203150996,,-0.002031725,,0.259061404,,0.086915898,,0.170644848,,0.035141746,,0.004097466,,-0.049895483,,-0.060025546,,0.080557082,,0.073238337,,0.309723359,,-0.091932955,,0.083907319,,0.057208905,,-0.102148838,,-0.016770106,,0.089063976,,0.08404663,,0.019158472,,-0.035883546,,0.033609481,,0.067369166,,0.115624471,,-0.065589741,,0.219499097,,0.017023674,,-0.089017764,,-0.078118843,,0.077560134,,0.074088483,,0.06835088,,0.056019241,,-0.051786748,,-0.006864074,,0.017705368,,0.036311848,,0.25705883,,0.149991235,,0.085926461,,-0.061720553,,0.100059104,,0.075645141,,0.088085965,,0.237925273,,0.074390229,,-0.055583487,,0.380823371,,0.095404443,,-0.019376065,,0.039846694,,0.011022208,,-0.141214329,,0.073454007,,0.33371257,,0.115216042,,0.01042909,,0.20683481,,0.155572033,,-0.033203539,,-0.139596666,,0.164547051,,-0.061857604,,-0.044014898,,-0.072288865,,-0.020398759,,0.084668901,,0.142016579,,-0.042683302,,0.020942906,,-0.090561599,,0.030255733,,0.065658012,,0.062505751,,-0.037806068,,0.169719282,,-0.06911457,,-0.094825996,,0.069347878,,0.03635143,,0.128776406,,0.303101254,,0.052937752,,0.068977887,,-0.115218169,,0.165917269,,0.044683,,0.11140339,,0.067831827,,0.007240138,,0.119120142,,0.094887041,,0.172466694,,0.111041041,,0.109603313,,0.000904343,,-0.033932946,,-0.010561509,,0.183010655,,0.010835742,,-0.027181827,,0.103103006,,0.073014864,,0.315285309,,0.000804448,,0.02356096,,0.017560271,,-0.061217522,,0.026776462,,-0.008319561,,0.059718517,,-0.008369101,,0.023742652,,0.116200534,,0.079927503,,0.201067551,,-0.008739899,,0.204736971,,0.020364068,,-0.097415074,,0.11685317,,-0.124645802,,0.106786957,,0.044753827,,-0.00791662,,-0.102845461,,-0.014886845,,0.031272807,,-0.185978862,,-0.059784233,,0.010126185,,-0.062086295,,-0.054268934,,-0.047683493,,0.025258295,,0.142974581,,0.027535838,,0.192168225,,-0.017762129,,0.257896199,,-0.03945065,,0.031592249,,-0.008571251,,0.229007651,,-0.00319629,,-0.008184824,,-0.048924324,,-0.00402467,,0.051840635,,0.005992673,,-0.157982333,,-0.142458886,,-0.049023712,,-0.049917462,,-0.08805609,,0.075588482,,0.154981285,,0.099333673,,0.01943889,,0.122252933,,0.148782848,,0.004304672,,0.090960226,,0.008423557,,0.154474154,,0.0805394,,0.092069398,,0.021874252,,-0.050740026,,-0.003016491,,0.030678999,,0.104515719,,0.094322361,,0.206939785,,0.054059372,,-0.159989262,,-0.038555008,,0.021036402,,0.041502977,,0.03164444,,0.116929338,,0.056645515,,-0.023279084,,0.095391286,,0.10310423,,0.242663437,,0.148147534,,-0.124356663,,-0.047552501,,0.075225297,,-0.130577903,,0.266698,,-0.068613372,,0.017976862,,0.002912145,,-0.048260032,,0.003812835,,0.000898252,,0.0387623,,0.047740409,,0.055438848,,0.010741785,,0.126477891,,0.119351041,,0.018182186,,-0.024421377,,0.088841267,,0.086406085,,0.07024438,,-0.055134972,,0.071155815,,0.149553876,,0.055789745,,-0.021847598,,0.11386083,,0.028315307,,0.169326541,,-0.01767275,,0.29904849,,0.047789086,,-0.025192844,,0.099961745,,0.143781885,,0.10806171,,-0.104511908,,0.075178282,,0.066227177,,0.107529446,,0.142962581,,0.226144392,,0.012169565,,0.063516365,,-0.026892983,,-0.047012012,,0.037314766,,0.245755302,,0.105431134,,0.24653019,,-0.13225865,,0.246086367,,-0.03587897,,-0.022208119,,0.053807432,,0.137648292,,0.12883455,,-0.208562798,,0.075255911,,0.068428036,,0.23315539,,0.065860748,,-0.052753812,,0.021817332,,0.032014182,,0.013722269,,0.134859718,,-0.026502114,,0.15349086,,0.181807475,,-0.002941983,,0.105315702,,-0.009568457,,0.01230336,,0.156847716,,0.070351046,,0.173270729,,-0.170143206,,-0.048098432,,0.148674313,,0.191274044,,0.004528712,,0.172100423,,0.041564488,,0.072288645,,0.090845722,,0.04226647,,-0.110061119,,0.07690716,,0.017921706,,0.020865684,,0.081721619,,-0.172880995,,0.040649882,,-0.049635768,,0.094882478,,0.112121509,,-0.102525736,,-0.041053719,,0.107824605,,0.057146738,,0.200726909,,-0.076555846,,0.018438275,,-0.051939981,,0.10858178,,0.115541611,,0.158642168,,0.051949704,,-0.027278653,,0.196473388,,0.172421691,,0.039806375,,0.001055053,,0.078987017,,-0.143007343,,0.08911094,,0.111837027,,0.191169909,,-0.219858817,,0.052721772,,0.054035773,,0.20262887,,0.002092145,,0.056874472,,0.070162046,,-0.055469686,,0.136674812,,0.13028499,,-0.107012021,,0.174669055,,0.204574166,,-0.006015404,,0.240906698,,0.124845371,,-0.073516813,,0.134489008,,0.059597379,,-0.025112947,,-0.058794021,,0.002082459,,0.146881508,,0.031028221,,-0.017167747,,0.039752563,,-0.117003191,,-0.01279595,,0.317069361,,0.014764014,,0.084346449,,-0.091818328,,0.088107574,,-0.006270419,,-0.007719773,,0.022934108,,-0.052403499,,-0.042665707,,0.27429176,,-0.066238922,,0.061974523,,-0.215006757,,-0.090431473,,0.037689364,,0.187101651,,-0.088077981,,0.097694806,,0.062779171,,0.131859505,,-0.039975857,,0.160319876,,-0.041210433,,-0.145873669,,0.250885858,,0.027845916,,0.041312631,,0.031592802,,-0.05354793,,0.033730726,,-0.105283524,,0.07008426,,-0.092405878,,-0.103701065,,0.014933433,,0.135852563,,0.07588426,,0.144076358,,-0.014338002,,-0.178411636,,0.065124981,,-0.08504202,,0.04047178,,0.288881643,,0.192596958,,-0.037250687,,0.030024901,,-0.123449683,,-0.012088584,,0.037541938,,-0.157082645,,-0.107059705,,0.059255435,,0.26374669,,-0.000674391,,0.216612622,,-0.097585495,,0.054617336,,0.14065905,,0.090737827,,-0.033144946,,-0.186657092,,0.186910125,,0.005692203,,0.056975047,,0.006588788,,0.033510354,,-0.013998665,,0.161872474,,-0.038277135,,-0.089462594,,0.268477037,,-0.019934245,,0.008232658,,-0.029796387,,-0.161829461,,-0.022505185,,0.106011079,,0.154786758,,0.098392852,,0.200918718,,-0.082178357,,0.046833488,,-0.006972474,,0.093386417,,0.183576625,,0.024456281,,-0.066532725,,-0.120013393,,0.131377518,,0.040574369,,-0.10735874,,-0.004239792,,0.226601679,,-0.043901918,,0.050628927,,-0.030939206,,0.024879262,,0.063618102,,0.175819449,,0.020635304,,0.050891745,,-0.132199855,,-0.001866581,,-0.067045609,
